vgsales_ID,Game_Name,Release_Year,Genre,Publisher,Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
vgsales_ID_230,Aikatsu! Cinderella Lesson,2012,Role-Playing,Namco Bandai Games,3DS,0,0,0.2,0,0.2
vgsales_ID_231,Aikatsu! My No.1 Stage!,2015,Misc,Namco Bandai Games,3DS,0,0,0.07,0,0.07
vgsales_ID_232,Ailu de Puzzle,2012,Action,Capcom,PSP,0,0,0.04,0,0.04
vgsales_ID_233,Air Combat,1995,Simulation,Sony Computer Entertainment,PS,0.92,0.33,0.52,0.05,1.83
vgsales_ID_234,Air Conflicts: Aces of World War II,2009,Simulation,Graffiti,PSP,0.05,0,0,0,0.05
vgsales_ID_235,Air Conflicts: Secret Wars,2011,Simulation,bitComposer Games,"PS3, X360, PC",0.16,0.1,0,0.05,0.3
vgsales_ID_236,Air Raid,1981,Action,Men-A-Vision,2600,0.72,0.04,0,0.01,0.77
vgsales_ID_237,Air Traffic Chaos,2007,Simulation,Ertain,DS,0.05,0,0,0,0.05
vgsales_ID_238,AirForce Delta Storm,2001,Shooter,Konami Digital Entertainment,XB,0.14,0.04,0,0.01,0.18
vgsales_ID_239,AirForce Delta Storm,2002,Shooter,Konami Digital Entertainment,GBA,0.02,0.01,0,0,0.02
vgsales_ID_240,AirForce Delta Strike,2004,Simulation,Konami Digital Entertainment,PS2,0.05,0.04,0,0.01,0.11
vgsales_ID_241,Airblade,2001,Sports,Sony Computer Entertainment,PS2,0.11,0.09,0,0.03,0.23
vgsales_ID_242,Airborne Troops: Countdown to D-Day,2005,Shooter,Playlogic Game Factory,PS2,0.06,0.05,0,0.02,0.12
vgsales_ID_243,Airline Tycoon,2000,Simulation,Interplay,PC,0,0.01,0,0,0.02
vgsales_ID_244,Airline Tycoon 2,2011,Simulation,Kalypso Media,PC,0,0.04,0,0.01,0.05
vgsales_ID_245,Airlock,1981,Action,Data Age,2600,0.36,0.02,0,0,0.39
vgsales_ID_246,Airport Simulator,2011,Simulation,Unknown,PC,0,0.02,0,0,0.02
vgsales_ID_247,Airship Q,2015,Platform,Cygames,PSV,0,0,0.03,0,0.03
vgsales_ID_248,Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,2008,Adventure,Marvelous Interactive,DS,0,0,0.06,0,0.06
vgsales_ID_249,Akai Ito DS,2008,Adventure,Alchemist,DS,0,0,0.02,0,0.02
vgsales_ID_250,Akai Katana Shin,2011,Shooter,Cave,X360,0.04,0,0.01,0,0.06
vgsales_ID_251,Akane Iro ni Somaru Saka Parallel,2008,Adventure,GN Software,PS2,0,0,0.03,0,0.03
vgsales_ID_252,Akatsuki no Amaneka to Aoi Kyojin,2010,Strategy,CyberFront,PSP,0,0,0.01,0,0.01
vgsales_ID_253,Akatsuki no Goei Trinity,2012,Adventure,5pb,"PSP, PS3",0,0,0.02,0,0.02
vgsales_ID_254,Akiba's Trip,2011,Adventure,Acquire,PSP,0,0,0.14,0,0.14
vgsales_ID_255,Akiba's Trip Plus,2012,Adventure,Acquire,PSP,0,0,0.08,0,0.08
vgsales_ID_256,Akiba's Trip: Undead & Undressed,2013,Action,Nippon Ichi Software,"PSV, PS3",0.14,0.03,0.12,0.04,0.32
vgsales_ID_257,Akiba's Trip: Undead & Undressed,2014,Action,Acquire,PS4,0.08,0,0.01,0.02,0.11
vgsales_ID_258,Akko ni Omakase! Brain Shock,2006,Misc,Taito,DS,0,0,0.04,0,0.04
vgsales_ID_259,Akuji the Heartless,1998,Platform,Eidos Interactive,PS,0.07,0.04,0,0.01,0.12
vgsales_ID_260,Aladdin Magic Racer,2011,Racing,Big Ben Interactive,Wii,0.01,0,0,0,0.01
vgsales_ID_261,Alan Wake,2010,Action,Microsoft Game Studios,X360,0.66,0.51,0.05,0.13,1.35
vgsales_ID_262,Alan Wake,2012,Action,Nordic Games,PC,0,0.06,0,0.01,0.07
vgsales_ID_263,Alexi Lalas International Soccer,1998,Sports,Take-Two Interactive,PS,0.04,0.03,0,0,0.07
vgsales_ID_264,Alfa Romeo Racing Italiano,2005,Racing,Black Bean Games,PS2,0.01,0.01,0,0,0.01
vgsales_ID_265,Alia's Carnival! Sacrament,2015,Adventure,dramatic create,PSV,0,0,0.03,0,0.03
vgsales_ID_266,Alias,2004,Action,Acclaim Entertainment,"PS2, XB",0.09,0.05,0,0.01,0.16
vgsales_ID_267,Alice in Wonderland,2010,Adventure,Disney Interactive Studios,"Wii, DS",0.54,0.39,0,0.1,1.03
vgsales_ID_268,Alice: Madness Returns,2011,Adventure,Electronic Arts,"PS3, X360, PC",0.49,0.5,0.08,0.15,1.22
vgsales_ID_269,Alien,1981,Action,20th Century Fox Video Games,2600,0.74,0.04,0,0.01,0.79
vgsales_ID_270,Alien Breed Trilogy,2011,Shooter,Mastertronic,X360,0,0.02,0,0,0.03
vgsales_ID_271,Alien Hominid,2004,Shooter,O3 Entertainment,GC,0.07,0.02,0,0,0.09
vgsales_ID_272,Alien Hominid,2004,Shooter,Zoo Digital Publishing,PS2,0.05,0.04,0,0.01,0.1
vgsales_ID_273,Alien Monster Bowling League,2009,Sports,Destineer,Wii,0.09,0,0,0.01,0.09
vgsales_ID_274,Alien Resurrection,2000,Shooter,Fox Interactive,PS,0.09,0.06,0,0.01,0.16
vgsales_ID_275,Alien Syndrome,2007,Role-Playing,Sega,"PSP, Wii",0.13,0,0,0.01,0.14
vgsales_ID_276,Alien Trilogy,1996,Shooter,Acclaim Entertainment,PS,0.24,0.16,0.04,0.03,0.47
vgsales_ID_277,Alien's Return,1982,Action,ITT Family Games,2600,0.32,0.02,0,0,0.34
vgsales_ID_278,Alien: Isolation,2014,Shooter,Sega,"PS4, XOne, PS3, X360, PC",0.83,1.25,0.04,0.34,2.45
vgsales_ID_279,Alienators: Evolution Continues,2001,Action,Activision,GBA,0.03,0.01,0,0,0.03
vgsales_ID_280,Aliens in the Attic,2009,Action,Playlogic Game Factory,"Wii, DS",0.12,0,0,0.01,0.13
vgsales_ID_281,Aliens versus Predator: Extinction,2003,Strategy,Electronic Arts,"PS2, XB",0.15,0.09,0,0.02,0.27
vgsales_ID_282,Aliens vs Predator,2010,Shooter,Sega,"X360, PS3, PC",0.96,1.04,0,0.31,2.3
vgsales_ID_283,Aliens vs Predator: Requiem,2007,Action,Vivendi Games,PSP,0.03,0.12,0,0.07,0.22
vgsales_ID_284,Aliens: Colonial Marines,2013,Shooter,Sega,"X360, PS3, PC",0.66,0.74,0,0.22,1.62
vgsales_ID_285,Aliens: Infestation,2011,Action,Sega,DS,0.1,0.06,0,0.02,0.18
vgsales_ID_286,All Grown Up! Express Yourself,2004,Misc,THQ,GBA,0.13,0.05,0,0,0.18
vgsales_ID_287,All Japan Pro Wrestling featuring Virtua,1997,Fighting,Sega,SAT,0,0,0.15,0,0.15
vgsales_ID_288,All Kamen Rider: Rider Generation,2011,Action,Namco Bandai Games,DS,0,0,0.12,0,0.12
vgsales_ID_289,All Kamen Rider: Rider Generation 2,2012,Action,Namco Bandai Games,"DS, PSP",0,0,0.16,0,0.16
vgsales_ID_290,All Points Bulletin,2010,Role-Playing,Electronic Arts,PC,0,0.03,0,0.01,0.04
vgsales_ID_291,All Star Cheer Squad,2008,Sports,THQ,"Wii, DS",0.69,0.29,0,0.1,1.08
vgsales_ID_292,All Star Cheer Squad 2,2009,Sports,THQ,Wii,0.12,0,0,0.01,0.13
vgsales_ID_293,All Star Karate,2010,Action,THQ,Wii,0.14,0.07,0,0.02,0.23
vgsales_ID_294,All Star Pro-Wrestling,2000,Fighting,SquareSoft,PS2,0,0,0.2,0,0.2
vgsales_ID_295,All Star Tennis 99,1999,Sports,Ubisoft,N64,0.04,0.01,0,0,0.05
vgsales_ID_296,All-Pro Football 2K8,2007,Sports,Take-Two Interactive,"X360, PS3",0.38,0,0,0.03,0.41
vgsales_ID_297,All-Star Baseball 2000,1999,Sports,Acclaim Entertainment,N64,0.36,0.03,0,0,0.39
vgsales_ID_298,All-Star Baseball 2001,2000,Sports,Acclaim Entertainment,N64,0.22,0.01,0,0,0.23
vgsales_ID_299,All-Star Baseball 2002,2001,Sports,Acclaim Entertainment,"PS2, GC",0.44,0.25,0,0.08,0.78
vgsales_ID_300,All-Star Baseball 2003,2002,Sports,Acclaim Entertainment,"PS2, XB, GC, GBA",0.8,0.42,0,0.11,1.33
vgsales_ID_301,All-Star Baseball 2004,2003,Sports,Acclaim Entertainment,"PS2, XB, GC, GBA",0.42,0.23,0,0.05,0.7
vgsales_ID_302,All-Star Baseball 99,1998,Sports,Acclaim Entertainment,N64,0.44,0.04,0,0,0.48
vgsales_ID_303,Alleyway,1989,Puzzle,Nintendo,GB,0.96,0.38,0.55,0.05,1.94
vgsales_ID_304,Allied General,1996,Strategy,SSI,PS,0.11,0.07,0,0.01,0.19
vgsales_ID_305,Alone in the Dark,2008,Adventure,Atari,"X360, Wii, PS2, PC",0.26,0.41,0,0.08,0.74
vgsales_ID_306,Alone in the Dark: Inferno,2008,Adventure,Atari,PS3,0.09,0.03,0,0.02,0.14
vgsales_ID_307,Alone in the Dark: One-Eyed Jack's Revenge,1996,Adventure,Infogrames,PS,0.17,0.12,0,0.02,0.31
vgsales_ID_308,Alpha Protocol,2010,Role-Playing,Sega,"PS3, X360, PC",0.42,0.34,0,0.12,0.87
vgsales_ID_309,Alpha and Omega,2010,Action,Unknown,DS,0.06,0,0,0,0.07
vgsales_ID_310,Alter Echo,2003,Shooter,THQ,"PS2, XB",0.1,0.06,0,0.02,0.18
vgsales_ID_311,Alter Ego,1985,Simulation,Activision,PC,0,0.03,0,0.01,0.03
vgsales_ID_312,Altered Beast: Guardian of the Realms,2002,Action,THQ,GBA,0.07,0.02,0,0,0.09
vgsales_ID_313,Alundra,1997,Role-Playing,Psygnosis,PS,0.13,0.09,0,0.01,0.23
vgsales_ID_314,Alundra 2: A New Legend Begins,1999,Role-Playing,Activision,PS,0.15,0.1,0,0.02,0.27
vgsales_ID_315,Alvin and the Chipmunks,2007,Misc,Brash Entertainment,"DS, PS2",0.16,0.03,0,0.02,0.21
vgsales_ID_316,Alvin and the Chipmunks,2007,Misc,Eidos Interactive,Wii,0.05,0,0,0,0.06
vgsales_ID_317,Alvin and the Chipmunks: Chipwrecked,2011,Misc,505 Games,"DS, X360, Wii",0.23,0.05,0,0.03,0.31
vgsales_ID_318,Alvin and the Chipmunks: The Squeakquel,2009,Misc,Majesco Entertainment,"DS, Wii",0.37,0,0,0.03,0.4
vgsales_ID_319,Amagami,2009,Adventure,Enterbrain,PS2,0,0,0.13,0,0.13
vgsales_ID_320,Amagami,2011,Adventure,Kadokawa Shoten,PSP,0,0,0.15,0,0.15
vgsales_ID_321,Amagami,2014,Adventure,Kadokawa Games,PSV,0,0,0.04,0,0.04
vgsales_ID_322,Amagoushi no Yakata,2007,Adventure,Nippon Ichi Software,PS2,0,0,0.02,0,0.02
vgsales_ID_323,Amatsumi Sora ni! Kumo no Hatate ni,2015,Adventure,Prototype,PSV,0,0,0.02,0,0.02
vgsales_ID_324,Amazing Adventures: The Forgotten Ruins,2008,Adventure,PopCap Games,DS,0.13,0.08,0,0.02,0.24
vgsales_ID_325,Amazing Island,2004,Strategy,Sega,GC,0.04,0.01,0,0,0.06
vgsales_ID_326,America Oudan Ultra-Quiz,1995,Misc,Victor Interactive,SAT,0,0,0.02,0,0.02
vgsales_ID_327,America's Army: Rise of a Soldier,2005,Shooter,Ubisoft,XB,0.19,0.05,0,0.01,0.25
vgsales_ID_328,America's Army: True Soldiers,2007,Shooter,Ubisoft,X360,0.08,0,0,0.01,0.08
vgsales_ID_329,America's Next Top Model,2008,Action,Eidos Interactive,DS,0.1,0,0,0.01,0.1
vgsales_ID_330,America's Next Top Model,2010,Action,Crave Entertainment,Wii,0.08,0,0,0.01,0.08
vgsales_ID_331,America's Test Kitchen: Let's Get Cooking,2010,Simulation,Nintendo,DS,0.25,0,0,0.02,0.27
vgsales_ID_332,American Bass Challenge,2001,Sports,Starfish,GBA,0.03,0.01,0,0,0.05
vgsales_ID_333,American Chopper,2004,Racing,Zoo Digital Publishing,"PS2, XB",0.46,0.04,0,0.07,0.57
vgsales_ID_334,American Chopper 2: Full Throttle,2005,Racing,Activision,GC,0.04,0.01,0,0,0.05
vgsales_ID_335,American Chopper 2: Full Throttle,2005,Racing,Zoo Digital Publishing,"PS2, XB",0.13,0.08,0,0.02,0.23
vgsales_ID_336,American Girl: Julie Finds a Way,2007,Adventure,THQ,DS,0.1,0,0,0.01,0.11
vgsales_ID_337,American Girl: Kit Mystery Challenge!,2008,Adventure,THQ,DS,0.42,0,0,0.03,0.46
vgsales_ID_338,American Idol,2003,Misc,Codemasters,"PS2, GBA",0.42,0.27,0,0.07,0.77
vgsales_ID_339,Amnesia,2011,Adventure,Idea Factory,PSP,0,0,0.04,0,0.04
vgsales_ID_340,Amnesia Crowd,2013,Misc,Idea Factory,PSP,0,0,0.05,0,0.05
vgsales_ID_341,Amnesia Later,2012,Misc,Idea Factory,PSP,0,0,0.05,0,0.05
vgsales_ID_342,Amnesia Later,2014,Misc,Idea Factory,PSV,0,0,0.01,0,0.01
vgsales_ID_343,Amped 2,2003,Sports,Microsoft Game Studios,XB,0.2,0.04,0,0.01,0.25
vgsales_ID_344,Amped 3,2005,Sports,Take-Two Interactive,X360,0.13,0.02,0,0.01,0.16
vgsales_ID_345,Amped: Freestyle Snowboarding,2001,Sports,Microsoft Game Studios,XB,0.69,0.11,0,0.02,0.82
vgsales_ID_346,Amplitude,2003,Misc,Sony Computer Entertainment,PS2,0.09,0.07,0,0.02,0.18
vgsales_ID_347,An American Tail: Fievel's Gold Rush,2002,Platform,Conspiracy Entertainment,GBA,0.02,0.01,0,0,0.03
vgsales_ID_348,Anarchy Reigns,2012,Action,Sega,"PS3, X360",0.21,0.05,0.08,0.03,0.38
vgsales_ID_349,And1 Streetball,2006,Action,Ubisoft,"PS2, XB",0.19,0.12,0,0.03,0.34
vgsales_ID_350,Andretti Racing,1996,Racing,Electronic Arts,PS,0.43,0.29,0,0.05,0.77
vgsales_ID_351,Angel Blade: Neo Tokyo Guardians,1997,Role-Playing,On Demand,PS,0.12,0.08,0,0.01,0.21
vgsales_ID_352,Angelique Duet,1998,Strategy,Tecmo Koei,PS,0,0,0.04,0,0.04
vgsales_ID_353,Angelique Retour,2015,Action,Tecmo Koei,PSV,0,0,0.02,0,0.02
vgsales_ID_354,Angelique Trois,2000,Adventure,Tecmo Koei,PS2,0,0,0.06,0,0.06
vgsales_ID_355,Angelique: Maren no Rokukishi,2011,Adventure,Idea Factory,PSP,0,0,0.03,0,0.03
vgsales_ID_356,Angler's Club: Ultimate Bass Fishing 3D,2011,Sports,D3Publisher,3DS,0,0.03,0,0,0.03
vgsales_ID_357,Angry Birds,2011,Puzzle,Focus Home Interactive,PC,0,0.18,0,0.05,0.24
vgsales_ID_358,Angry Birds Star Wars,2013,Strategy,Activision,"Wii, 3DS, PS3, X360, PS4, XOne, PSV, WiiU",0.94,0.73,0,0.23,1.9
vgsales_ID_359,Angry Birds Trilogy,2012,Action,Activision,"3DS, X360, PS3",0.68,0.28,0,0.09,1.06
vgsales_ID_360,Angry Birds: Rio,2011,Puzzle,Focus Home Interactive,PC,0,0.07,0,0.02,0.09
vgsales_ID_361,AniMates!,2007,Simulation,Lexicon Entertainment,DS,0.02,0,0,0,0.03
vgsales_ID_362,Anima - Gate of Memories,2016,Action,Avanquest,PS4,0,0.02,0,0,0.02
vgsales_ID_363,Animal Crossing,2001,Simulation,Nintendo,GC,1.92,0.16,0.99,0.09,3.15
vgsales_ID_364,Animal Crossing: Amiibo Festival,2015,Misc,Nintendo,WiiU,0.19,0.11,0.09,0.03,0.42
vgsales_ID_365,Animal Crossing: City Folk,2008,Simulation,Nintendo,Wii,1.87,1.12,1.32,0.37,4.68
vgsales_ID_366,Animal Crossing: Happy Home Designer,2015,Simulation,Nintendo,3DS,0.47,1,1.39,0.12,2.98
vgsales_ID_367,Animal Crossing: New Leaf,2012,Simulation,Nintendo,3DS,2.01,2.32,4.36,0.41,9.09
vgsales_ID_368,Animal Crossing: Wild World,2005,Simulation,Nintendo,DS,2.55,3.52,5.33,0.88,12.27
vgsales_ID_369,Animal Genius,2007,Puzzle,Ubisoft,DS,0.11,0,0,0.01,0.12
vgsales_ID_370,Animal Kingdom: Wildlife Expedition,2009,Adventure,Natsume,Wii,0.07,0,0,0.01,0.08
vgsales_ID_371,Animal Paradise,2007,Simulation,Empire Interactive,DS,0.09,0.14,0,0.02,0.25
vgsales_ID_372,Animal Planet: Emergency Vets,2009,Simulation,Activision,DS,0.08,0,0,0.01,0.08
vgsales_ID_373,Animal Planet: Vet Collection,2010,Simulation,Activision,DS,0.05,0,0,0,0.05
vgsales_ID_374,Animal Planet: Vet Life,2009,Simulation,Activision,"DS, Wii",0.19,0,0,0.02,0.21
vgsales_ID_375,Animaniacs Ten Pin Alley,1998,Sports,ASC Games,PS,0.36,0.25,0,0.04,0.66
vgsales_ID_376,Animaniacs: The Great Edgar Hunt,2005,Platform,Ignition Entertainment,GC,0.02,0.01,0,0,0.03
vgsales_ID_377,Animorphs: Shattered Reality,2000,Action,Infogrames,PS,0.03,0.02,0,0,0.06
vgsales_ID_378,Anno 1701: Dawn of Discovery,2007,Simulation,Touchstone,DS,0.07,0.06,0,0.02,0.14
vgsales_ID_379,Anno 2070,2011,Strategy,Ubisoft,PC,0,1.13,0,0.32,1.45
vgsales_ID_380,Anno 2205,2015,Strategy,Ubisoft,PC,0.02,0.22,0,0.01,0.25
vgsales_ID_381,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,2012,Action,5pb,PSP,0,0,0.02,0,0.02
vgsales_ID_382,Another Code R: A Journey into Lost Memories,2009,Adventure,Nintendo,Wii,0,0.03,0.03,0,0.06
vgsales_ID_383,Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!,2016,Action,Namco Bandai Games,3DS,0,0,0.06,0,0.06
vgsales_ID_384,Ant Nation,2009,Simulation,Konami Digital Entertainment,DS,0.06,0.01,0,0.01,0.07
vgsales_ID_385,Antiphona no Seikahime: Tenshi no Gakufu Op.A,2009,Role-Playing,Nippon Ichi Software,PSP,0,0,0.02,0,0.02
vgsales_ID_386,Antz Extreme Racing,2002,Racing,Empire Interactive,"PS2, XB",0.03,0.02,0,0.01,0.06
vgsales_ID_387,Anubis II,2007,Platform,Metro 3D,Wii,0.06,0,0,0,0.07
vgsales_ID_388,Ao no Exorcist: Genkoku no Labyrinth,2012,Action,Namco Bandai Games,PSP,0,0,0.04,0,0.04
vgsales_ID_389,Ao no Kanata no Four Rhythm,2016,Adventure,Unknown,PSV,0,0,0.03,0,0.03
vgsales_ID_390,Aoishiro,2008,Adventure,Success,PS2,0,0,0.02,0,0.02
vgsales_ID_391,Apache: Air Assault,2010,Simulation,Activision,"PS3, X360",0.23,0.11,0,0.04,0.39
vgsales_ID_392,Apache: Air Assault,2010,Simulation,Just Flight,PC,0,0.03,0,0.01,0.03
vgsales_ID_393,Apassionata: Die Galanacht der Pferde,2009,Simulation,RTL,DS,0,0.04,0,0.01,0.05
vgsales_ID_394,Ape Escape,1999,Platform,Sony Computer Entertainment,PS,0.71,0.48,0.32,0.11,1.63
vgsales_ID_395,Ape Escape,2010,Platform,Sony Computer Entertainment,PS3,0,0.03,0,0.01,0.05
vgsales_ID_396,Ape Escape 2,2002,Platform,Sony Computer Entertainment,PS2,0.12,0.09,0.38,0.03,0.63
vgsales_ID_397,Ape Escape 3,2005,Platform,Sony Computer Entertainment,PS2,0.06,0.05,0,0.02,0.13
vgsales_ID_398,Ape Escape Academy,2004,Misc,Sony Computer Entertainment,PSP,0.13,0.15,0,0.05,0.33
vgsales_ID_399,Ape Escape Academy (jp sales),2004,Misc,Sony Computer Entertainment,PSP,0,0,0.13,0,0.14
vgsales_ID_400,Ape Escape: On the Loose,2005,Platform,Sony Computer Entertainment,PSP,0.52,0.01,0.12,0.05,0.7
vgsales_ID_401,Ape Escape: Pumped & Primed,2004,Misc,Sony Computer Entertainment,PS2,0.04,0.03,0,0.01,0.08
vgsales_ID_402,Apex,2003,Racing,Atari,XB,0.1,0.03,0,0,0.14
vgsales_ID_403,Apocalypse,1998,Action,Activision,PS,0.25,0.17,0,0.03,0.45
vgsales_ID_404,Apollo Justice: Ace Attorney,2007,Adventure,Capcom,DS,0.32,0.06,0.64,0.04,1.06
vgsales_ID_405,Aqua Aqua,2000,Puzzle,3DO,PS2,0.05,0.04,0,0.01,0.11
vgsales_ID_406,Aqua Panic!,2009,Puzzle,Neko Entertainment,DS,0.01,0.01,0,0,0.02
vgsales_ID_407,Aqua Teen Hunger Force: Zombie Ninja Pro-Am,2007,Racing,Midway Games,PS2,0.03,0.03,0,0.01,0.07
vgsales_ID_408,Aquaman: Battle for Atlantis,2003,Action,TDK Mediactive,GC,0.01,0,0,0,0.01
vgsales_ID_409,Aquanaut's Holiday,1995,Adventure,Sony Computer Entertainment,PS,0.01,0.01,0,0,0.02
vgsales_ID_410,Aquanaut's Holiday: Kakusareta Kiroku,2008,Adventure,Sony Computer Entertainment,PS3,0,0,0.04,0,0.04
vgsales_ID_411,Aquapazza: Aquaplus Dream Match,2012,Fighting,Aqua Plus,PS3,0.05,0,0.05,0.01,0.1
vgsales_ID_412,Aquarium by DS,2008,Simulation,Mercury Games,DS,0.05,0,0,0,0.06
vgsales_ID_413,Ar Nosurge: Ode to an Unborn Star,2014,Role-Playing,Tecmo Koei,"PS3, PSV",0.05,0.04,0.1,0.02,0.2
vgsales_ID_414,Ar tonelico 2: Melody of Metafalica,2007,Role-Playing,Nippon Ichi Software,PS2,0.04,0.03,0.11,0.01,0.18
vgsales_ID_415,Ar tonelico Qoga: Knell of Ar Ciel,2010,Role-Playing,Tecmo Koei,PS3,0.08,0.01,0.13,0.01,0.24
vgsales_ID_416,Ar tonelico: Melody of Elemia,2006,Role-Playing,505 Games,PS2,0,0,0.1,0,0.1
vgsales_ID_417,Arabians Lost: The Engagement on Desert,2007,Adventure,Prototype,PS2,0,0,0.02,0,0.02
vgsales_ID_418,Arabians Lost: The Engagement on Desert,2012,Adventure,Quinrose,PSP,0,0,0.01,0,0.01
vgsales_ID_419,Arc Rise Fantasia,2009,Role-Playing,Marvelous Interactive,Wii,0.13,0,0.06,0.01,0.19
vgsales_ID_420,Arc the Lad,1995,Role-Playing,Sony Computer Entertainment,PS,0,0,1.1,0.01,1.11
vgsales_ID_421,Arc the Lad II,1996,Role-Playing,Sony Computer Entertainment,PS,0,0,0.92,0.13,1.05
vgsales_ID_422,Arc the Lad III,1999,Role-Playing,Sony Computer Entertainment,PS,0,0,0.39,0.03,0.42
vgsales_ID_423,Arc the Lad: End of Darkness,2004,Role-Playing,Sony Computer Entertainment,PS2,0.03,0.02,0,0.01,0.06
vgsales_ID_424,Arc the Lad: Twilight of the Spirits,2003,Role-Playing,Sony Computer Entertainment,PS2,0.18,0.14,0,0.05,0.36
vgsales_ID_425,Arcade Hits: Frisky Tom,2002,Action,Hamster Corporation,PS,0.16,0.11,0,0.02,0.28
vgsales_ID_426,Arcade Party Pak,1999,Misc,Midway Games,PS,0.06,0.04,0,0.01,0.11
vgsales_ID_427,Arcade Shooting Gallery,2008,Shooter,Zoo Games,Wii,0.18,0,0,0.01,0.19
vgsales_ID_428,Arcade Zone,2009,Misc,Activision,Wii,0.14,0,0,0.01,0.16
vgsales_ID_429,Arcana Famiglia 2,2013,Adventure,Comfort,PSP,0,0,0.02,0,0.02
vgsales_ID_430,Arcana Famiglia: La storia della Aracana Famiglia,2011,Adventure,Comfort,PSP,0,0,0.05,0,0.05
vgsales_ID_431,Arcana Famiglia: Vascello Phantasma no Majutsushi,2012,Action,Comfort,PSP,0,0,0.02,0,0.02
vgsales_ID_432,Arcana Heart,2007,Fighting,AQ Interactive,PS2,0.06,0.05,0.04,0.02,0.16
vgsales_ID_433,Arcana Heart 3,2011,Fighting,PQube,"PS3, X360",0.04,0.08,0.12,0.02,0.25
vgsales_ID_434,Arcana Heart 3,2014,Fighting,Arc System Works,PSV,0.03,0,0.02,0.01,0.06
vgsales_ID_435,Arcania: Gothic 4,2010,Role-Playing,JoWood Productions,"PC, X360",0.12,0.12,0.01,0.03,0.29
vgsales_ID_436,Arcania: Gothic 4,2015,Role-Playing,Nordic Games,PS4,0.04,0,0,0.01,0.05
vgsales_ID_437,Archer Maclean Presents: Pool Paradise,2004,Sports,Ignition Entertainment,"PS2, GC",0.05,0.03,0,0.01,0.09
vgsales_ID_438,Archer Maclean's 3D Pool,2003,Misc,Crave Entertainment,GBA,0.05,0.02,0,0,0.07
vgsales_ID_439,Archer Maclean's Mercury,2005,Puzzle,Ignition Entertainment,PSP,0.17,0.24,0,0.14,0.56
vgsales_ID_440,Arctic Tale,2007,Adventure,Zoo Digital Publishing,"DS, Wii",0.17,0,0,0.01,0.19
vgsales_ID_441,Arctic Thunder,2001,Racing,Midway Games,"PS2, XB",0.26,0.16,0,0.05,0.48
vgsales_ID_442,Are You Alice?,2011,Adventure,Idea Factory,PSP,0,0,0.02,0,0.02
vgsales_ID_443,Are You Smarter Than A 5th Grader?,2007,Misc,Mindscape,DS,0.48,0,0,0.04,0.53
vgsales_ID_444,Are You Smarter Than a 5th Grader? Back to School,2010,Misc,Nintendo,Wii,0.2,0,0,0.02,0.21
vgsales_ID_445,Are You Smarter Than a 5th Grader? Back to School,2010,Misc,THQ,DS,0.08,0,0,0.01,0.09
vgsales_ID_446,Are You Smarter than a 5th Grader? Game Time,2009,Puzzle,THQ,"Wii, DS, X360",0.59,0,0,0.05,0.63
vgsales_ID_447,Are You Smarter than a 5th Grader? Make the Grade,2008,Misc,THQ,"Wii, DS",0.87,0,0,0.07,0.94
vgsales_ID_448,Area 51,1996,Shooter,GT Interactive,PS,0.4,0.27,0,0.05,0.72
vgsales_ID_449,Area 51,2005,Shooter,Midway Games,"PS2, XB",0.44,0.23,0,0.07,0.74
vgsales_ID_450,Arena Football,2006,Sports,Electronic Arts,"PS2, XB",0.39,0.25,0,0.08,0.71
vgsales_ID_451,Aria: The Natural ~Tooi Yume no Mirage~,2006,Adventure,Alchemist,PS2,0,0,0.02,0,0.02
vgsales_ID_452,Aria: The Origination ~Aoi Wakusei no El Cielo~,2008,Adventure,Alchemist,PS2,0,0,0.02,0,0.02
vgsales_ID_453,Arkanoid DS,2007,Puzzle,Square Enix,DS,0.06,0,0,0,0.06
vgsales_ID_454,ArmA II,2009,Shooter,505 Games,PC,0,0.12,0,0.03,0.14
vgsales_ID_455,ArmA III,2013,Shooter,Bohemia Interactive,PC,0,0.1,0,0.02,0.12
vgsales_ID_456,Armed and Dangerous,2003,Shooter,LucasArts,XB,0.09,0.03,0,0,0.13
vgsales_ID_457,Armor Ambush,1981,Action,Mattel Interactive,2600,0.15,0.01,0,0,0.17
vgsales_ID_458,Armored Core,1997,Simulation,Sony Computer Entertainment,PS,0.13,0.09,0.16,0.03,0.41
vgsales_ID_459,Armored Core 2,2000,Simulation,Ubisoft,PS2,0.28,0.22,0.23,0.07,0.79
vgsales_ID_460,Armored Core 2: Another Age,2001,Simulation,Metro 3D,PS2,0.11,0.08,0.19,0.03,0.41
vgsales_ID_461,Armored Core 3,2002,Simulation,Metro 3D,PS2,0.22,0.17,0.23,0.06,0.67
vgsales_ID_462,Armored Core 3 Portable,2009,Simulation,From Software,PSP,0,0,0.08,0,0.08
vgsales_ID_463,Armored Core 4,2006,Simulation,505 Games,PS3,0.09,0,0.09,0.01,0.2
vgsales_ID_464,Armored Core 4,2007,Simulation,505 Games,X360,0.19,0.01,0.03,0.02,0.25
vgsales_ID_465,Armored Core SL: Silent Line Portable,2009,Simulation,From Software,PSP,0,0,0.03,0,0.03
