Console,Game_Name,Review,Score
PC,Turok 3: Shadow of Oblivion,Good,7
PC,X-Men: Mutant Academy,Terrible,2
PC,Towers: Lord Baniff's Deceit,Mediocre,5
PC,Walt Disney World Quest - Magical Racing Tour,Good,7
PC,Dogs of War,Mediocre,5
PC,Warlords Battlecry,Great,8
PC,Mr. Driller,Mediocre,5
PC,Mr. Driller,Good,7
PC,Heavy Metal: F.A.K.K. 2,Fair,6
PC,Midway's Greatest Arcade Hits Volume 1,Mediocre,5
PC,Dark Reign 2,Great,8
PC,The Ring: Terror's Realm,Poor,4
PC,Warlocked,Fair,6
PC,Aerowings 2: Air Strike,Great,8
PC,Ball Breakers,Mediocre,5
PC,Men In Black: The Series 2,Mediocre,5
PC,Rally Challenge 2000,Poor,4
PC,Sno-Cross Championship Racing,Good,7
PC,NCAA Football 2001,Good,7
PC,Xtreme Sports,Great,8
PC,Toonsylvania,Poor,4
PC,The Sims: Livin' Large,Great,8
PC,Hidden and Dangerous,Fair,6
PC,Jeremy McGrath Supercross 2000,Mediocre,5
PC,Jeremy McGrath Supercross 2000,Poor,4
PC,Madden NFL 2001,Superb,9
PC,Star Trek: Invasion,Mediocre,5
PC,Test Drive Cycles,Good,7
PC,Ultimate Fighting Championship,Superb,9
PC,Vanguard Bandits,Fair,6
PC,Polaris SnoCross,Mediocre,5
PC,ECW Anarchy Rulz,Mediocre,5
PC,Sydney 2000,Mediocre,5
PC,ATV: Quad Power Racing,Poor,4
PC,Mario Tennis,Great,8
PC,Grand Prix 3,Great,8
PC,Spider-Man,Fair,6
PC,NFL GameDay 2001,Good,7
PC,Surf Riders,Fair,6
PC,Sega GT,Good,7
PC,Microsoft Golf 2001 Edition,Good,7
PC,Deep Fighter,Great,8
PC,Peter Jacobsen's Golden Tee Golf,Terrible,2
PC,Blaster Master: Blasting Again,Good,7
PC,Countdown Vampires,Bad,3
PC,Dave Mirra Freestyle BMX,Fair,6
PC,Madden NFL 2001,Good,7
PC,Madden NFL 2001,Superb,9
PC,NFL QB Club 2001,Poor,4
PC,Perfect Dark,Mediocre,5
PC,San Francisco Rush 2049,Good,7
PC,San Francisco Rush 2049,Bad,3
PC,Rally Masters: Michelin Race of Champions,Good,7
PC,The Flintstones Bedrock Bowling,Terrible,2
PC,Sydney 2000,Poor,4
PC,Spawn,Mediocre,5
PC,NFL 2K1,Superb,9
PC,Disney's Dinosaur,Poor,4
PC,NFL Blitz 2001,Good,7
PC,NCAA GameBreaker 2001,Great,8
PC,Homeworld: Cataclysm,Great,8
PC,Star Trek: New Worlds,Poor,4
PC,NASCAR Heat,Good,7
PC,Star Trek: Voyager Elite Force,Great,8
PC,MTV Skateboarding,Terrible,2
PC,MTV Sports: Skateboarding,Mediocre,5
PC,Virtua Athlete 2000,Good,7
PC,Ms. Pac-Man Maze Madness,Fair,6
PC,Vampire Chronicles,Good,7
PC,Maximum Pool,Fair,6
PC,Bomberman Party Edition,Good,7
PC,Reach for the Stars,Fair,6
PC,Blaster Master Enemy Below,Great,8
PC,Who Wants to Beat Up a Millionaire,Mediocre,5
PC,Radio Control Racers Deluxe: Traxxas Edition,Good,7
PC,Tyco RC Assault with a Battery,Fair,6
PC,Demolition Racer: No Exit,Good,7
PC,The Dukes of Hazzard: Racing for Home,Poor,4
PC,Muppet Race Mania,Mediocre,5
PC,Ogre Battle 64,Superb,9
PC,Test Drive V-Rally,Great,8
PC,Spin Jam,Fair,6
PC,NHL 2001,Great,8
PC,Wizards & Warriors,Good,7
PC,Sydney 2000,Mediocre,5
PC,NFL Blitz 2001,Superb,9
PC,NFL Blitz 2001,Great,8
PC,Destruction Derby Raw,Good,7
PC,RPG Maker,Fair,6
PC,Railroad Tycoon II,Good,7
PC,Blair Witch Volume 1: Rustin Parr,Good,7
PC,Midtown Madness 2,Great,8
PC,World Destruction League: Thunder Tanks,Terrible,2
PC,Caesar's Palace 2000,Terrible,2
PC,"Army Men World War: Land, Sea, Air",Fair,6
PC,Panzer General III: Scorched Earth,Mediocre,5
PC,Professional Bull Rider 2,Fair,6
PC,G-Saviour (Import),Mediocre,5
PC,Close Combat: Invasion Normandy,Good,7
PC,MTV Sports: Pure Ride,Good,7
PC,Big Mountain 2000,Mediocre,5
PC,Daikatana,Good,7
PC,Madden NFL 2001,Superb,9
PC,Mega Man Legends 2,Great,8
PC,Red Dog: Superior Firepower,Fair,6
PC,Resident Evil 3: Nemesis,Great,8
PC,Rollcage Stage II,Good,7
PC,Death Track Racing,Good,7
PC,The World is not Enough,Good,7
PC,Tony Hawk's Pro Skater 2,Great,8
PC,X-Squad,Mediocre,5
PC,The Devil Inside,Fair,6
PC,Breakout,Poor,4
PC,ESPN X-Games Snowboarding,Fair,6
PC,Frogger 2: Swampy's Revenge,Good,7
PC,Galaga: Destination Earth,Poor,4
PC,Mike Tyson's Boxing,Bad,3
PC,Star Wars: Episode 1: Jedi Power Battles,Mediocre,5
PC,Driver 2,Great,8
PC,4x4 Evolution,Great,8
PC,NBA Live 2001,Great,8
PC,Escape from Monkey Island,Great,8
PC,Cannon Spike,Good,7
PC,Tiger Woods PGA Tour 2001,Good,7
PC,Rune,Fair,6
PC,Mickey's Speedway USA,Good,7
PC,NBA 2K1,Superb,9
PC,Silent Scope,Poor,4
PC,Ready 2 Rumble Boxing: Round 2,Good,7
PC,Ready 2 Rumble Boxing: Round 2,Great,8
PC,Crash Bash,Fair,6
PC,Links 2001,Great,8
PC,NASCAR 2001,Good,7
PC,Knockout Kings 2001,Great,8
PC,Smuggler's Run,Great,8
PC,Sonic Shuffle,Poor,4
PC,Army Men: Air Attack 2,Good,7
PC,ESPN The Games: International Track & Field,Good,7
PC,ESPN The Games: International Track & Field,Great,8
PC,Zeus: Master of Olympus,Great,8
PC,F1 Championship Season 2000,Great,8
PC,Cool Boarders 2001,Bad,3
PC,Starship Troopers,Mediocre,5
PC,Pac-Man: Adventures in Time,Good,7
PC,Delta Force: Land Warrior,Good,7
PC,Buzz Lightyear of Star Command,Poor,4
PC,NFL GameDay 2001,Mediocre,5
PC,WCW Backstage Assault,Mediocre,5
PC,NBA ShootOut 2001,Fair,6
PC,Sega Marine Fishing,Good,7
PC,Looney Tunes Racing,Fair,6
PC,McGrath vs. Pastrana Freestyle Motocross,Bad,3
PC,Dirt Track Racing: Sprint Cars,Good,7
PC,Alice In Wonderland,Superb,9
PC,Heroes Chronicles: Warlords of the Wasteland,Fair,6
PC,Blair Witch Volume 2: The Legend of Coffin Rock,Fair,6
PC,Heroes Chronicles: Conquest of the Underworld,Fair,6
PC,You Don't Know Jack: Mock 2,Good,7
PC,Deep Raider,Bad,3
PC,Quake III Arena,Superb,9
PC,Indiana Jones and the Infernal Machine,Fair,6
PC,Rogue Spear,Good,7
PC,Army Men Sarge's Heroes,Fair,6
PC,Dave Mirra Freestyle BMX,Good,7
PC,Dave Mirra Freestyle BMX,Bad,3
PC,Dino Crisis,Mediocre,5
PC,Evil Dead: Hail to the King,Poor,4
PC,Fur Fighters,Fair,6
PC,Giants: Citizen Kabuto,Superb,9
PC,Gradius III & IV,Fair,6
PC,FoxKids.com Micro Maniacs Racing,Good,7
PC,ESPN NBA 2Night,Poor,4
PC,Sheep,Good,7
PC,StarLancer,Good,7
PC,Tony Hawk's Pro Skater 2,Great,8
PC,Ultimate Fighting Championship,Terrible,2
PC,Urban Chaos (DC),Terrible,2
PC,Vanishing Point,Great,8
PC,Frogger 2,Fair,6
PC,Frogger 2,Mediocre,5
PC,HBO Boxing,Terrible,2
PC,ECW Anarchy Rulz,Fair,6
PC,Battle Isle: The Andosia War,Fair,6
PC,Call to Power II,Good,7
PC,Sea Dogs,Good,7
PC,Tiger Woods PGA Tour Golf,Mediocre,5
PC,Blade,Poor,4
PC,Virtual Pool 3,Great,8
PC,102 Dalmatians Puppies To The Rescue,Mediocre,5
PC,102 Dalmatians Puppies To The Rescue,Fair,6
PC,MechWarrior 4: Vengeance,Great,8
PC,Ready 2 Rumble: Round 2 (PS),Good,7
PC,Star Wars Demolition,Good,7
PC,Star Wars Demolition,Fair,6
PC,Star Wars: Episode I: Battle for Naboo,Good,7
PC,Championship Surfer,Mediocre,5
PC,Championship Surfer,Good,7
PC,Championship Surfer,Good,7
PC,Power Spike Pro Beach Volleyball,Poor,4
PC,Midway's Greatest Arcade Hits Volume I,Mediocre,5
PC,NCAA GameBreaker 2001,Mediocre,5
PC,F1 Championship Season 2000,Great,8
PC,F1 Championship Season 2000,Good,7
PC,Starfleet Command Volume II: Empires at War,Good,7
PC,Chicken Run,Mediocre,5
PC,Chicken Run,Mediocre,5
PC,Army Men: Sarge's Heroes 2,Bad,3
PC,Muppet Monster Adventure,Good,7
PC,Wild Wild Racing,Fair,6
PC,MTV Sports: Skateboarding Featuring Andy Macdonald,Terrible,2
PC,Coaster Works,Mediocre,5
PC,Ms. Pac-Man Maze Madness,Fair,6
PC,Sin and Punishment Import,Good,7
PC,Spider-Man,Good,7
PC,WCW Backstage Assault,Mediocre,5
PC,Timeline,Poor,4
PC,Tomb Raider Chronicles,Good,7
PC,Tomb Raider: Chronicles,Fair,6
PC,Maximum Pool,Mediocre,5
PC,Donkey Kong Country,Superb,9
PC,Theme Park Roller Coaster,Great,8
PC,Gunman Chronicles,Mediocre,5
PC,Amazons & Aliens,Mediocre,5
PC,Real Pool,Mediocre,5
PC,FIFA 2001,Great,8
PC,Cruis'n Exotica,Mediocre,5
PC,Torneko: The Last Hope,Fair,6
PC,Disney's Donald Duck: Goin' Quackers,Mediocre,5
PC,Pok&#233;mon Puzzle Challenge,Great,8
PC,NCAA Final Four 2001,Mediocre,5
PC,NCAA Final Four 2001,Poor,4
PC,B-17 Flying Fortress: The Mighty 8th,Good,7
PC,Gundam Battle Assault,Mediocre,5
PC,Guitar Freaks 3rd Mix & DrumMania 2nd Mix Import,Superb,9
PC,Microsoft Casino,Mediocre,5
PC,Bust A Move Dance Summit 2001 Import,Good,7
PC,Dexter's Laboratory: Robot Rampage,Fair,6
PC,Powerpuff Girls: Bad Mojo Jojo,Bad,3
PC,Razor Freestyle Scooter,Fair,6
PC,Motocross Mania,Good,7
PC,X-Men: Mutant Wars,Poor,4
PC,Hoyle Casino,Good,7
PC,Hoyle Card Games,Good,7
PC,King of Fighters '99 Evolution,Fair,6
PC,Hoyle Word Games,Good,7
PC,Harley-Davidson: Wheels of Freedom,Mediocre,5
PC,Contender 2,Fair,6
PC,Road Champs BXS Stunt Biking,Fair,6
PC,Tom & Jerry: Fists of Furry,Fair,6
PC,Airforce Delta,Poor,4
PC,Blues Brothers 2000,Poor,4
PC,Hercules: The Legendary Journey,Fair,6
PC,Mega Man 64,Mediocre,5
PC,Speedball 2100,Good,7
PC,Polaris SnoCross,Bad,3
PC,NBA Live 2001,Great,8
PC,IHRA Drag Racing,Mediocre,5
PC,No Escape,Mediocre,5
PC,Kingdom Under Fire,Mediocre,5
PC,The Grinch,Fair,6
PC,The Mummy,Good,7
PC,Gold & Glory: The Road to El Dorado,Bad,3
PC,Knockout Kings 2001,Poor,4
PC,Bang! Gunship Elite,Fair,6
PC,Dinosaur,Poor,4
PC,Age of Sail II,Good,7
PC,ESPN MLS GameNight,Good,7
PC,Mega Man X5,Good,7
PC,F1 Championship Season 2000,Fair,6
PC,NASCAR Heat,Mediocre,5
PC,NASCAR Heat,Fair,6
PC,Chicken Run,Mediocre,5
PC,NHL FaceOff 2001,Mediocre,5
PC,Xtreme Sports,Good,7
PC,Speed Devils Online,Good,7
PC,Airfix Dogfighter,Good,7
PC,Animorphs: Shattered Reality,Bad,3
PC,Rowan's Battle of Britain,Great,8
PC,Ground Control: Dark Conspiracy,Good,7
PC,The Dukes of Hazzard II: Daisy Dukes It Out,Mediocre,5
PC,Looney Tunes Racing,Mediocre,5
PC,Bugs & Taz: Time Busters,Good,7
PC,Disney's Donald Duck Goin' Quackers,Mediocre,5
PC,Disney's Donald Duck - Goin' Quackers,Fair,6
PC,Metal Walker,Great,8
PC,Championship Motocross 2001 Featuring Ricky Carmichael,Good,7
PC,The Next Tetris: On-Line Edition,Poor,4
PC,Combat Command 2: Danger Forward!,Fair,6
PC,Sgt. Rock: On the Frontline,Fair,6
PC,Thandor: The Invasion,Poor,4
PC,ATV Offroad Fury,Fair,6
PC,Riddle of the Sphinx,Good,7
PC,RC Revenge Pro,Mediocre,5
PC,Aqua Aqua,Good,7
PC,Mayday,Terrible,2
PC,Action Man: Search For Base X,Great,8
PC,Unreal Tournament,Superb,9
PC,Ford Racing,Poor,4
PC,ESPN NBA 2Night,Good,7
PC,Unison,Mediocre,5
PC,Vanishing Point,Good,7
PC,NBA Live 2001,Great,8
PC,Star Trek Away Team,Mediocre,5
PC,Tiger Woods PGA Tour 2001,Mediocre,5
PC,Star Wars: Battle for Naboo,Fair,6
PC,Army Men: Sarge's Heroes 2,Mediocre,5
PC,Ducati World Racing Challenge,Good,7
PC,Shadow of Destiny,Great,8
PC,The Moon Project,Great,8
PC,NBA ShootOut 2001,Fair,6
PC,Project S-11,Fair,6
PC,Colin McRae Rally 2.0,Great,8
PC,Scooby-Doo! Classic Creep Capers,Good,7
PC,Dance Dance Revolution,Great,8
PC,Iron Aces,Fair,6
PC,Dragon's Lair,Good,7
PC,Toy Story Racer,Fair,6
PC,Toy Story Racer,Fair,6
PC,Surf Rocket Racers,Poor,4
PC,NBA Hoopz,Fair,6
PC,NBA Hoopz,Fair,6
PC,NBA Hoopz,Fair,6
PC,NBA Hoopz,Mediocre,5
PC,Europa Universalis,Great,8
PC,All Star Baseball 2002,Great,8
PC,Triple Play Baseball,Great,8
PC,Triple Play Baseball,Mediocre,5
PC,Triple Play Baseball,Great,8
PC,Metal Slug X,Great,8
PC,Army Men World War: Final Front,Fair,6
PC,Disney's The Little Mermaid II Pinball Frenzy,Good,7
PC,SpongeBob SquarePants: Legend of the Lost Spatula,Bad,3
PC,Tom and Jerry: Mouse Hunt,Good,7
PC,Crime Cities,Mediocre,5
PC,Indiana Jones and the Infernal Machine,Fair,6
PC,Rogue Spear,Fair,6
PC,The Sims: House Party,Great,8
PC,Aidyn Chronicles: The First Mage,Mediocre,5
PC,Evil Dead: Hail to the King,Bad,3
PC,MDK2 Armageddon,Good,7
PC,Illbleed,Fair,6
PC,Record of Lodoss War,Fair,6
PC,Mickey's Speedway USA,Superb,9
PC,Tribes 2,Great,8
PC,The Simpsons Wrestling,Fair,6
PC,"Roswell Conspiracies: Aliens, Myths & Legends",Fair,6
PC,Spider-Man,Good,7
PC,Kohan: Immortal Sovereigns,Great,8
PC,Cossacks: European Wars,Good,7
PC,MTV Sports: T.J. Lavin's Ultimate BMX,Terrible,2
PC,Kirby Tilt 'n' Tumble,Great,8
PC,X-COM: Enforcer,Fair,6
PC,Fate of the Dragon,Good,7
PC,High Heat Major League Baseball 2002,Good,7
PC,High Heat Major League Baseball 2002,Fair,6
PC,Kuru Kuru Kururin Import,Good,7
PC,The Adventures of Cookie & Cream,Great,8
PC,Evil Islands: Curse of the Lost Soul,Good,7
PC,Pok&#233;mon Stadium 2,Good,7
PC,Legend of the River King 2,Good,7
PC,Tech Deck Skateboarding,Good,7
PC,Rumble Racing,Great,8
PC,Dr. Mario 64,Good,7
PC,Quake III Revolution,Good,7
PC,Strikers 1945,Mediocre,5
PC,Game Room,Fair,6
PC,Smurf Racer,Poor,4
PC,KISS Pinball,Abysmal,1
PC,Batman: Chaos in Gotham,Good,7
PC,Spec Ops: Ranger Elite,Poor,4
PC,Crazy Taxi,Good,7
PC,Dark Cloud,Great,8
PC,Tony Hawk's Pro Skater 2,Superb,9
PC,Escape from Monkey Island,Great,8
PC,Echelon,Good,7
PC,Mat Hoffman's Pro BMX,Good,7
PC,Ready 2 Rumble Boxing Round 2,Good,7
PC,Time Crisis: Project Titan,Fair,6
PC,Namco Museum,Good,7
PC,Cool Boarders 2001,Good,7
PC,Motor Mayhem: Vehicular Combat League,Good,7
PC,Steel Soldiers,Fair,6
PC,Gauntlet Dark Legacy,Fair,6
PC,Emperor: Battle for Dune,Great,8
PC,Confidential Mission,Mediocre,5
PC,Worms World Party,Great,8
PC,Pinobee: Wings of Adventure,Mediocre,5
PC,Tokyo Xtreme Racer: Zero,Good,7
PC,Iridion 3-D,Mediocre,5
PC,Hostile Waters: Antaeus Rising,Great,8
PC,Crazy Taxi 2,Great,8
PC,MTV Music Generator 2,Good,7
PC,Fly! II,Fair,6
PC,World War II Online: Blitzkrieg,Mediocre,5
PC,Commander Keen,Fair,6
PC,Super Dodge Ball,Good,7
PC,CART Fury Championship Racing,Mediocre,5
PC,MLB 2002,Great,8
PC,X-Men: Wolverine's Rage,Mediocre,5
PC,Spider-Man 2: The Sinister Six,Fair,6
PC,Shrek: Fairy Tale Freakdown,Poor,4
PC,Boxing,Mediocre,5
PC,Bowling,Terrible,2
PC,Alone in the Dark: The New Nightmare,Mediocre,5
PC,Pok&#233;mon Crystal,Great,8
PC,Anarchy Online,Good,7
PC,Legends of Might and Magic,Mediocre,5
PC,Alien Front Online,Good,7
PC,Baldur's Gate II: Throne of Bhaal,Great,8
PC,Stupid Invaders,Fair,6
PC,Outtrigger,Good,7
PC,MX 2002 Featuring Ricky Carmichael,Good,7
PC,WarJetz,Poor,4
PC,WarJetz,Fair,6
PC,18 Wheeler American Pro Trucker,Fair,6
PC,Razor Freestyle Scooter,Fair,6
PC,The Corporate Machine,Great,8
PC,Fur Fighters: Viggo's Revenge,Good,7
PC,Top Gear GT Championship,Mediocre,5
PC,Tweety & The Magic Gems,Bad,3
PC,NASCAR Heat 2002,Good,7
PC,Empire of the Ants,Mediocre,5
PC,Who Wants To Be A Millionaire Third Edition,Poor,4
PC,Rune: Viking Warlord,Poor,4
PC,Jurassic Park III: The DNA Factor,Bad,3
PC,Pac-Man Collection,Great,8
PC,Rugby 2002,Fair,6
PC,Rules of the Game,Mediocre,5
PC,NCAA Football 2002,Great,8
PC,Tomb Raider: Curse of the Sword,Good,7
PC,Eurofighter Typhoon,Fair,6
PC,Hot Potato!,Good,7
PC,NFL GameDay 2002,Great,8
PC,The King of Fighters 2000,Good,7
PC,Atari Anniversary Edition,Poor,4
PC,Digimon Digital Card Battle,Mediocre,5
PC,Front Office Football: The College Years,Great,8
PC,Monopoly Casino: Vegas Edition,Fair,6
PC,The Last Blade 2: Heart of the Samurai,Great,8
PC,Dark Angel: Vampire Apocalypse,Bad,3
PC,Shogun: Total War Warlord Edition,Great,8
PC,Tony Hawk's Pro Skater 2,Superb,9
PC,Dragonriders: Chronicles of Pern,Poor,4
PC,Conquest: Frontier Wars,Great,8
PC,Mario Kart Super Circuit,Great,8
PC,RoboForge,Good,7
PC,Test Drive Off-Road Wide Open,Good,7
PC,Far Gate,Fair,6
PC,Primal Prey,Bad,3
PC,Armored Core 2: Another Age,Great,8
PC,World Series Baseball 2K2,Good,7
PC,Extreme-G 3,Great,8
PC,Shattered Galaxy,Great,8
PC,Dave Mirra Freestyle BMX 2,Good,7
PC,Madden NFL 2002,Superb,9
PC,Madden NFL 2002,Superb,9
PC,Saiyuki: Journey West,Great,8
PC,WWF Betrayal,Poor,4
PC,NFL Quarterback Club 2002,Good,7
PC,NCAA College Football 2K2,Great,8
PC,Gallop Racer 2001,Mediocre,5
PC,Gadget Racers,Good,7
PC,Death Crimson OX,Poor,4
PC,Tang Tang,Poor,4
PC,Sega Bass Fishing 2,Great,8
PC,Baseball Mogul 2002,Good,7
PC,ESPN Final Round Golf 2002,Fair,6
PC,Lightweight Ninja,Bad,3
PC,Akimbo: Kung-Fu Hero,Terrible,2
PC,MTV Total Request Live Trivia,Poor,4
PC,Road to India: Between Hell and Nirvana,Good,7
PC,Squad Battles: Vietnam,Good,7
PC,Alone in the Dark: The New Nightmare,Fair,6
PC,Pool of Radiance: Ruins of Myth Drannor,Fair,6
PC,Throne of Darkness,Good,7
PC,Mat Hoffman's Pro BMX,Good,7
PC,Kessen II,Good,7
PC,High Heat Baseball 2002,Fair,6
PC,F1 2001,Great,8
PC,Real War,Bad,3
PC,Heavy Metal: Geomatrix,Bad,3
PC,Ooga Booga,Good,7
PC,Monster Rancher 3,Great,8
PC,ESPN X Games Skateboarding,Fair,6
PC,Spider-Man: Mysterio's Menace,Great,8
PC,F-14 Tomcat,Good,7
PC,Open Kart,Fair,6
PC,Yanya Caballista: City Skater,Poor,4
PC,Rails Across America,Good,7
PC,Spy Hunter,Good,7
PC,Batman: Vengeance,Good,7
PC,Kinetica,Good,7
PC,Time Crisis II,Good,7
PC,Sub Command,Great,8
PC,The Weakest Link,Poor,4
PC,Silent Scope 2: Dark Silhouette,Mediocre,5
PC,The Mummy Returns,Fair,6
PC,BASS Strike,Mediocre,5
PC,One Piece Mansion,Good,7
PC,NFL 2K2,Superb,9
PC,NHL Hitz 2002,Fair,6
PC,NHL 2002,Great,8
PC,Ultimate Ride,Good,7
PC,Paris-Dakar Rally,Terrible,2
PC,Tales of Destiny II,Good,7
PC,Dance Dance Revolution Disney Mix,Fair,6
PC,Zax: The Alien Hunter,Good,7
PC,NFL Blitz 2002,Terrible,2
PC,Jack Orlando: A Cinematic Adventure,Fair,6
PC,The Sims: Hot Date,Great,8
PC,Stunt GP,Mediocre,5
PC,Project Eden,Good,7
PC,Project Eden,Good,7
PC,James Bond in Agent Under Fire,Fair,6
PC,Supercar Street Challenge,Mediocre,5
PC,Supercar Street Challenge,Bad,3
PC,Empire Earth,Good,7
PC,Dark Age of Camelot,Superb,9
PC,Ballistics,Fair,6
PC,Ace Combat 04: Shattered Skies,Great,8
PC,Civilization III,Superb,9
PC,Tony Hawk's Pro Skater 2x,Good,7
PC,All-Star Baseball 2002,Fair,6
PC,4X4 EVO 2,Good,7
PC,Bomberman Online,Fair,6
PC,NFL Fever 2002,Good,7
PC,Fuzion Frenzy,Fair,6
PC,Project Gotham Racing,Great,8
PC,Flight Simulator 2002,Superb,9
PC,Crash Bandicoot: The Wrath of Cortex,Fair,6
PC,NASCAR Heat 2002,Good,7
PC,Lady Sia,Great,8
PC,Shaun Palmer's Pro Snowboarder,Good,7
PC,Tony Hawk's Pro Skater 3,Superb,9
PC,Madden NFL 2002,Superb,9
PC,Madden NFL 2002,Great,8
PC,Madden NFL 2002,Great,8
PC,Dark Summit,Good,7
PC,Dark Summit,Good,7
PC,Splashdown,Good,7
PC,Smuggler's Run 2: Hostile Territory,Great,8
PC,Wave Race: Blue Storm,Great,8
PC,Luigi's Mansion,Good,7
PC,Syphon Filter 3,Fair,6
PC,MXRider,Good,7
PC,Super Monkey Ball,Great,8
PC,NBA 2K2,Superb,9
PC,NHL Hitz 2002,Good,7
PC,Silent Hunter II,Fair,6
PC,Mystery of the Druids,Poor,4
PC,Top Gun: Combat Zones,Fair,6
PC,World War III: Black Gold,Great,8
PC,NASCAR Thunder 2002,Great,8
PC,NBA Live 2002,Good,7
PC,NBA Live 2002,Good,7
PC,Patrician II,Good,7
PC,Zoboomafoo: Leapin' Lemurs,Bad,3
PC,Burnout,Great,8
PC,Schizm,Good,7
PC,Giants: Citizen Kabuto,Great,8
PC,Soul Reaver 2,Great,8
PC,Max Payne,Superb,9
PC,Mat Hoffman's Pro BMX,Great,8
PC,Namco Museum,Fair,6
PC,IL-2 Sturmovik,Superb,9
PC,Super Bust-A-Move,Great,8
PC,Screamer 4x4,Good,7
PC,AquaNox,Fair,6
PC,Test Drive Off-Road Wide Open,Fair,6
PC,F1 2001,Great,8
PC,Shadow Hearts,Good,7
PC,Battlecruiser Millennium,Fair,6
PC,SSX Tricky,Great,8
PC,SSX Tricky,Great,8
PC,Star Wars Galactic Battlegrounds,Great,8
PC,Extreme-G 3,Great,8
PC,Azurik: Rise of Perathia,Mediocre,5
PC,Amped: Freestyle Snowboarding,Fair,6
PC,Driven,Terrible,2
PC,Driven,Good,7
PC,Frank Herbert's Dune,Bad,3
PC,Dave Mirra Freestyle BMX 2,Fair,6
PC,Dave Mirra Freestyle BMX 2,Superb,9
PC,EverQuest: The Shadows of Luclin,Great,8
PC,Star Wars Starfighter: Special Edition,Good,7
PC,Mad Dash Racing,Good,7
PC,BackTrack,Bad,3
PC,Etherlords,Great,8
PC,Frequency,Great,8
PC,Jeremy McGrath Supercross World,Terrible,2
PC,Harry Potter and the Sorcerer's Stone,Mediocre,5
PC,Dynasty Warriors 3,Good,7
PC,NFL 2K2,Superb,9
PC,Jade Cocoon 2,Great,8
PC,Gorasul: Legacy of the Dragon,Fair,6
PC,Spyro: Season of Ice,Good,7
PC,NHL Hitz 2002,Good,7
PC,NHL 2002,Great,8
PC,The Simpsons Road Rage,Fair,6
PC,Arctic Thunder,Poor,4
PC,Transworld Surf,Great,8
PC,Wave Rally,Fair,6
PC,Comanche 4,Good,7
PC,NFL GameDay 2002,Fair,6
PC,FIFA 2002,Great,8
PC,Europa Universalis II,Great,8
PC,ESPN NFL Primetime 2002,Mediocre,5
PC,Kohan: Ahriman's Gift,Good,7
PC,Sunny Garcia Surfing,Mediocre,5
PC,Disney's Tarzan Untamed,Fair,6
PC,Rally Trophy,Great,8
PC,Survivor,Terrible,2
PC,S.W.I.N.E.,Good,7
PC,Capitalism II,Great,8
PC,Secret Service: In Harm's Way,Fair,6
PC,Takeda,Mediocre,5
PC,Monster Truck Rumble,Bad,3
PC,American Bass Challenge,Fair,6
PC,Great Outdoor Games Bass 2002,Fair,6
PC,Hoshigami: Ruining Blue Earth,Good,7
PC,Star Wars: Obi-Wan,Poor,4
PC,Disciples II: Dark Prophecy,Great,8
PC,Star Wars Starfighter,Fair,6
PC,Black & White: Creature Isle,Great,8
PC,Star Trek: Voyager Elite Force,Fair,6
PC,MX 2002 Featuring Ricky Carmichael,Good,7
PC,Fighting Legends,Poor,4
PC,Tsugunai: Atonement,Poor,4
PC,Nightcaster,Fair,6
PC,Wizardry: Tale of the Forsaken Land,Great,8
PC,Shaun Palmer's Pro Snowboarder,Good,7
PC,Wreckless: The Yakuza Missions,Fair,6
PC,Mega Man Xtreme 2,Good,7
PC,NBA Courtside 2002,Good,7
PC,Bloodwake,Good,7
PC,Lineage: The Blood Pledge,Mediocre,5
PC,Cel Damage,Mediocre,5
PC,Quarterback Club 2002,Mediocre,5
PC,NFL 2K2,Superb,9
PC,NBA 2K2,Superb,9
PC,Monster Rancher Advance,Great,8
PC,AirBlade,Good,7
PC,ESPN International Winter Sports 2002,Mediocre,5
PC,Rez,Good,7
PC,Mobile Suit Gundam: Zeonic Front,Fair,6
PC,Prehistorik Man,Fair,6
PC,Dragon Rage,Poor,4
PC,GoDai: Elemental Force,Bad,3
PC,Universal Studios Theme Park Adventure,Bad,3
PC,FIFA 2002,Great,8
PC,Jonny Moseley Mad Trix,Terrible,2
PC,ESPN NFL Prime Time 2002,Poor,4
PC,Tekken Advance,Great,8
PC,Boxing Fever,Fair,6
PC,Master Rallye,Good,7
PC,ESPN Winter X-Games Snowboarding 2002,Fair,6
PC,Dig Dug: Deeper,Poor,4
PC,"Monsters, Inc. Scream Team",Mediocre,5
PC,Phalanx,Good,7
PC,Mech Platoon,Great,8
PC,Serious Sam: The Second Encounter,Superb,9
PC,Starships Unlimited: Divided Galaxies,Great,8
PC,La Grande Armee at Austerlitz,Good,7
PC,Powerpuff Girls: Mojo Jojo-A-Go-Go,Fair,6
PC,Mortal Kombat Advance,Terrible,2
PC,NBA Inside Drive 2002,Fair,6
PC,Car Tycoon,Mediocre,5
PC,Gunfighter: The Legend of Jesse James,Poor,4
PC,Cabela's Off-Road Adventure 2,Good,7
PC,Planet Monsters,Mediocre,5
PC,MotoGP 2,Great,8
PC,Tropico: Paradise Island,Great,8
PC,Pirates: The Legend of Black Kat,Good,7
PC,New Legends,Good,7
PC,Destroyer Command,Terrible,2
PC,Maximo: Ghosts to Glory,Good,7
PC,18 Wheeler: American Pro Trucker,Poor,4
